Price,KM,HP,MetColor,Automatic,CC,Doors,Weight,FuelType_Diesel,FuelType_Petrol
8500,0.617282376,0.333333333,1,0,0.428571429,3,0.12195122,0,0
8950,0.614521047,0.024390244,1,0,1,5,0.219512195,1,0
9900,0.603850222,0.333333333,1,0,0.428571429,5,0.130081301,0,1
10250,0.590586793,0,0,0,0.857142857,5,0.227642276,1,0
9250,0.584895411,0.333333333,0,0,0.428571429,5,0.193495935,0,0
7750,0.579010613,0,1,0,0.857142857,5,0.178861789,1,0
9450,0.569520862,0,1,0,0.857142857,4,0.154471545,1,0
7750,0.563784213,0.024390244,1,0,1,5,0.219512195,1,0
8250,0.556615459,0,1,0,0.857142857,5,0.227642276,1,0
9950,0.540590702,0.333333333,1,0,0.428571429,5,0.12195122,0,1
4450,0.53150013,0,0,0,0.714285714,5,0.178861789,1,0
9950,0.518969214,0.333333333,0,0,0.428571429,3,0.089430894,0,1
9000,0.492763345,0.333333333,1,0,0.428571429,5,0.130081301,0,1
9950,0.485236565,0,1,0,0.857142857,5,0.178861789,1,0
12450,0.483248902,0.170731707,1,0,1,3,0.268292683,1,0
10500,0.261865275,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10750,0.475545167,0.333333333,1,0,0.428571429,4,0.056910569,0,1
8950,0.473713884,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10500,0.473438162,0,1,0,0.857142857,5,0.227642276,1,0
5150,0.469121272,0.024390244,1,0,1,5,0.219512195,1,0
10950,0.443861909,0.227642276,0,0,0.142857143,5,0.097560976,0,1
9450,0.431293956,0.227642276,1,0,0.142857143,3,0.040650407,0,1
9950,0.425734262,0.333333333,1,0,0.428571429,5,0.12195122,0,1
10950,0.423940016,0,0,0,0.857142857,5,0.227642276,0,1
11900,0.421199264,0.333333333,1,0,0.428571429,5,0.130081301,0,1
9950,0.419874156,0.227642276,1,0,0.142857143,5,0.097560976,0,1
11950,0.417084021,0.333333333,0,0,0.428571429,5,0.130081301,0,1
7900,0.410964654,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10950,0.408734192,0.333333333,1,0,0.428571429,3,0.089430894,0,1
8950,0.40370125,0,1,0,0.857142857,5,0.227642276,0,1
11950,0.403454335,0.333333333,0,0,0.428571429,5,0.130081301,0,1
10900,0.401643628,0.333333333,1,0,0.428571429,3,0.073170732,0,1
9950,0.400137449,0.333333333,0,0,0.428571429,5,0.130081301,0,1
9950,0.395614797,0.024390244,0,0,1,3,0.18699187,1,0
10950,0.395470763,0.333333333,1,0,0.428571429,5,0.130081301,0,1
8950,0.388478965,0.024390244,0,0,1,3,0.18699187,1,0
8950,0.387330812,0.138211382,1,0,0,3,0.024390244,0,1
10500,0.375882205,0.333333333,1,0,0.428571429,3,0.089430894,0,1
8950,0.371190828,0.227642276,0,0,0.142857143,3,0.040650407,0,1
9250,0.370766958,0,1,0,0.857142857,5,0.227642276,1,0
11500,0.366454183,0.227642276,1,0,0.142857143,5,0.097560976,0,1
9750,0.366252536,0.333333333,0,0,0.428571429,5,0.12195122,0,1
9950,0.359149626,0.333333333,1,0,0.428571429,3,0.06504065,0,1
11450,0.354816275,0.333333333,0,0,0.428571429,3,0.073170732,0,1
12500,0.348137235,0.333333333,0,0,0.428571429,5,0.12195122,0,1
10500,0.343894419,0.333333333,0,0,0.428571429,5,0.12195122,0,1
12950,0.341997292,0.333333333,1,0,0.428571429,5,0.12195122,0,1
12200,0.340758604,0.333333333,1,0,0.428571429,3,0.06504065,0,1
10950,0.340470537,0.227642276,1,0,0.142857143,3,0.048780488,0,1
10950,0.337054885,0.333333333,1,0,0.428571429,5,0.170731707,0,1
11290,0.330532224,0.333333333,1,1,0.428571429,3,0.113821138,0,1
10750,0.329585718,0.227642276,1,0,0.142857143,3,0.048780488,0,1
10895,0.328392298,0.333333333,0,0,0.428571429,5,0.12195122,0,1
11500,0.324215326,0.333333333,1,0,0.428571429,5,0.193495935,0,0
9750,0.323454006,0.333333333,1,0,0.428571429,5,0.12195122,0,1
10250,0.320079507,0.333333333,1,0,0.428571429,3,0.06504065,0,1
12500,0.319536294,0.333333333,0,0,0.428571429,4,0.048780488,0,1
11950,0.317980732,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10750,0.313441619,0.227642276,1,0,0.142857143,5,0.097560976,0,1
11450,0.309663826,0.333333333,1,0,0.428571429,4,0.056910569,0,1
11950,0.309589751,0.333333333,1,0,0.428571429,5,0.130081301,0,1
11750,0.308824316,0.333333333,1,0,0.428571429,3,0.089430894,0,1
10950,0.308017728,0.333333333,1,1,0.428571429,4,0.097560976,0,1
11950,0.307466286,0.333333333,1,0,0.428571429,5,0.130081301,0,1
10995,0.307223487,0,0,0,0.857142857,3,0.170731707,1,0
11450,0.306581509,0.227642276,0,0,0.142857143,3,0.040650407,0,1
8900,0.306556817,0.333333333,1,0,0.428571429,5,0.12195122,0,1
10500,0.303017708,0.333333333,0,0,0.41,5,0.12195122,0,1
11750,0.302067087,0.333333333,1,0,0.428571429,5,0.12195122,0,1
11450,0.301128811,0.227642276,1,0,0.142857143,3,0.048780488,0,1
12000,0.300408644,0.333333333,0,0,0.428571429,3,0.089430894,0,1
11950,0.297289289,0.333333333,1,1,0.428571429,3,0.113821138,0,1
9850,0.2962934,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10950,0.295161708,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10950,0.293313964,0.333333333,0,0,0.428571429,5,0.130081301,0,1
8695,0.289873621,0,1,0,0.857142857,3,0.170731707,1,0
10990,0.289046457,0.333333333,0,0,0.428571429,3,0.06504065,0,1
9500,0.287293363,0.227642276,1,0,0.142857143,3,0.040650407,0,1
11950,0.286659616,0.138211382,0,0,0,3,0.040650407,0,1
10750,0.28630982,0.227642276,0,0,0.142857143,5,0.105691057,0,1
8750,0.283947671,0,1,0,0.857142857,5,0.227642276,1,0
8750,0.28215754,0.333333333,1,0,0.428571429,4,0.048780488,0,1
11450,0.281972354,0.024390244,1,0,1,3,0.18699187,1,0
9950,0.281536138,0.227642276,0,0,0.142857143,3,0.040650407,0,1
11950,0.274799485,0.333333333,0,0,0.428571429,5,0.146341463,0,1
13950,0.273770674,0.333333333,1,0,0.428571429,5,0.130081301,0,1
11250,0.271861201,0.333333333,1,0,0.428571429,5,0.146341463,0,1
10900,0.269424977,0.227642276,1,0,0.142857143,5,0.097560976,0,1
9750,0.269132795,0.227642276,1,0,0.142857143,3,0.040650407,0,1
9950,0.268186289,0.227642276,1,0,0.142857143,3,0.040650407,0,1
11950,0.267486697,0.333333333,1,0,0.428571429,5,0.12195122,0,1
10450,0.264165696,0.333333333,1,0,0.428571429,3,0.06504065,0,1
8950,0.263371454,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10250,0.262515484,0.333333333,1,0,0.428571429,5,0.12195122,0,1
9930,0.26186939,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10500,0.259811769,0.333333333,1,0,0.428571429,3,0.081300813,0,1
11950,0.259762386,0.333333333,1,0,0.428571429,4,0.056910569,0,1
11500,0.259256211,0,1,0,0.857142857,5,0.227642276,1,0
11500,0.259256211,0.333333333,0,0,0.428571429,4,0.056910569,0,1
11450,0.259202713,0.333333333,0,0,0.428571429,5,0.130081301,0,1
9900,0.258231515,0.333333333,0,0,0.428571429,3,0.081300813,0,1
9500,0.257276779,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10500,0.256293236,0.227642276,1,0,0.142857143,5,0.097560976,0,1
10750,0.253791168,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8950,0.251025724,0,0,0,1,5,0.227642276,1,0
12000,0.251025724,0.333333333,1,0,0.428571429,3,0.081300813,0,1
9940,0.249206787,0.333333333,1,0,0.428571429,4,0.170731707,0,1
10950,0.248342586,0.333333333,0,0,0.428571429,4,0.048780488,0,1
10750,0.261865275,0.333333333,1,0,0.428571429,5,0.12195122,0,1
9799,0.242795238,0.227642276,1,0,0.142857143,3,0.040650407,0,1
11750,0.241811695,0.227642276,0,0,0,5,0.097560976,0,1
11950,0.241745851,0.333333333,1,0,0.428571429,4,0.056910569,0,1
11250,0.24113268,0.333333333,1,0,0.428571429,3,0.073170732,0,1
11750,0.240861074,0.333333333,0,0,0.428571429,5,0.12195122,0,1
10950,0.240231441,0.333333333,1,0,0.428571429,3,0.081300813,0,1
11250,0.239264359,0.333333333,1,0,0.428571429,5,0.130081301,0,1
9950,0.238466002,0.227642276,1,0,0.142857143,3,0.040650407,0,1
9700,0.237219083,0.333333333,0,0,0.428571429,5,0.130081301,0,1
11950,0.236622373,0.333333333,1,0,0.428571429,4,0.170731707,0,1
9900,0.236519492,0.333333333,0,0,0.428571429,3,0.06504065,0,1
9990,0.233507134,0.333333333,0,0,0.428571429,3,0.073170732,0,1
9475,0.233227297,0.227642276,1,0,0.142857143,3,0.040650407,0,1
11500,0.229943333,0.333333333,1,0,0.428571429,5,0.12195122,0,1
11950,0.228391886,0.333333333,1,0,0.428571429,4,0.056910569,0,1
11500,0.22592274,0.227642276,1,0,0.142857143,5,0.097560976,0,1
10500,0.22413261,0.333333333,0,0,0.428571429,5,0.12195122,0,1
10900,0.220984448,0.227642276,1,0,0.142857143,5,0.097560976,0,1
11700,0.22041243,0.227642276,1,0,0.142857143,5,0.097560976,0,1
11900,0.219782797,0.333333333,1,0,0.428571429,5,0.130081301,0,1
13950,0.219206663,0.333333333,1,0,0.428571429,5,0.130081301,0,1
10950,0.218581146,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10500,0.215832164,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10750,0.214601706,0.227642276,1,0,0.142857143,3,0.138211382,0,1
11950,0.214568784,0.333333333,1,0,0.428571429,5,0.113821138,0,1
10000,0.213988535,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10495,0.209737489,0.227642276,1,0,0.142857143,5,0.097560976,0,1
11450,0.207404146,0.333333333,0,0,0.428571429,5,0.130081301,0,1
9400,0.205758048,0.227642276,1,0,0.142857143,3,0.040650407,0,1
11950,0.205758048,0.138211382,1,0,0,5,0.073170732,0,1
9650,0.205630476,0.333333333,0,0,0.428571429,5,0.12195122,0,1
18950,0.203980263,0.333333333,1,0,0.428571429,3,0.170731707,0,1
11450,0.203589315,0.333333333,0,0,0.428571429,3,0.089430894,0,1
10250,0.20342059,0.333333333,1,0,0.428571429,3,0.081300813,0,1
11450,0.203358862,0.333333333,1,0,0.428571429,3,0.073170732,0,1
9950,0.203148984,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10500,0.200535805,0.333333333,1,0,0.428571429,3,0.089430894,0,1
13750,0.199050202,0.333333333,1,0,0.428571429,5,0.130081301,0,1
9950,0.197819744,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10250,0.196918506,0.333333333,1,0,0.428571429,4,0.048780488,0,1
10850,0.196572825,0.333333333,1,0,0.428571429,3,0.089430894,0,1
11895,0.196247721,0.333333333,0,0,0.428571429,5,0.12195122,0,1
12950,0.195268293,0.333333333,1,0,0.428571429,3,0.089430894,0,1
11950,0.194313557,0.333333333,1,0,0.428571429,5,0.130081301,0,1
10750,0.194280635,0.333333333,1,0,0.428571429,5,0.113821138,0,1
9550,0.192819724,0.227642276,0,0,0.142857143,5,0.097560976,0,1
10950,0.191354697,0.138211382,0,0,0,5,0.056910569,0,1
11750,0.19114482,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10950,0.190906135,0.333333333,0,0,0.428571429,5,0.12195122,0,1
12450,0.190243581,0.333333333,1,0,0.428571429,3,0.089430894,0,1
10500,0.189416417,0.333333333,1,0,0.428571429,4,0.048780488,0,1
10900,0.189297075,0.227642276,0,0,0.142857143,3,0.040650407,0,1
12950,0.188885551,0.333333333,1,0,0.428571429,5,0.12195122,0,1
10950,0.188679789,0.227642276,0,0,0.142857143,5,0.097560976,0,1
12500,0.186564554,0.333333333,1,0,0.428571429,5,0.130081301,0,1
9950,0.183276474,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10750,0.179832016,0.138211382,1,0,0,3,0.040650407,0,1
12500,0.177445175,0.227642276,1,0,0.142857143,3,0.048780488,0,1
10450,0.171642682,0.333333333,0,0,0.428571429,3,0.06504065,0,1
10750,0.171601529,0.227642276,1,0,0.142857143,3,0.040650407,0,1
12950,0.171338154,0.333333333,1,0,0.428571429,5,0.170731707,0,1
10995,0.16984432,0.227642276,0,0,0.142857143,5,0.097560976,0,1
11950,0.168045959,0.333333333,1,1,0.428571429,3,0.12195122,0,1
11250,0.166251713,0.227642276,1,0,0.142857143,5,0.097560976,0,1
11950,0.166091218,0.333333333,1,0,0.428571429,5,0.146341463,0,1
13750,0.16594307,0.138211382,0,0,0,5,0.073170732,0,1
11000,0.164605616,0.333333333,0,0,0.428571429,5,0.130081301,0,1
13500,0.163395734,0.333333333,1,0,0.428571429,5,0.130081301,0,1
10950,0.161687908,0.333333333,1,0,0.428571429,3,0.06504065,0,1
10750,0.160490372,0.227642276,0,0,0.142857143,3,0.040650407,0,1
8950,0.160078848,0.227642276,1,0,0.142857143,3,0.040650407,0,1
12950,0.158033572,0.333333333,0,0,0.428571429,3,0.089430894,0,1
9750,0.154157013,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10900,0.152259886,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10995,0.149815431,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10750,0.148165219,0.227642276,1,0,0.142857143,5,0.105691057,0,1
10950,0.148144643,0.333333333,1,0,0.428571429,5,0.12195122,0,1
13000,0.148144643,0.333333333,0,0,0.428571429,5,0.130081301,0,1
12950,0.148144643,0.333333333,1,1,0.428571429,3,0.113821138,0,1
11500,0.147416245,0.333333333,0,0,0.428571429,5,0.12195122,0,1
10950,0.144975905,0.227642276,0,0,0.142857143,3,0.040650407,0,1
11710,0.144613764,0.333333333,0,0,0.428571429,3,0.089430894,0,1
9980,0.143576723,0.227642276,1,0,0.142857143,3,0.040650407,0,1
12250,0.143543801,0.333333333,1,0,0.428571429,5,0.12195122,0,1
11500,0.139914156,0.333333333,1,0,0.428571429,5,0.12195122,0,1
11950,0.139905926,0.333333333,0,0,0.428571429,5,0.130081301,0,1
11500,0.136745419,0.333333333,0,0,0.428571429,3,0.081300813,0,1
11900,0.135885333,0.333333333,1,0,0.428571429,5,0.130081301,0,1
11930,0.131679554,0.227642276,0,0,0.142857143,3,0.048780488,0,1
10500,0.129951152,0.227642276,0,0,0.142857143,3,0.040650407,0,1
8950,0.127568426,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10450,0.126770069,0.227642276,1,0,0.142857143,5,0.097560976,0,1
10500,0.12535031,0.138211382,1,0,0,5,0.081300813,0,1
12950,0.122160997,0.333333333,1,1,0.428571429,3,0.12195122,0,1
9950,0.122012848,0.138211382,1,0,0,3,0.040650407,0,1
12900,0.121395561,0.333333333,1,0,0.428571429,3,0.089430894,0,1
9950,0.117922296,0.227642276,0,0,0.142857143,3,0.138211382,0,1
9950,0.113165075,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10950,0.110852308,0.333333333,1,0,0.428571429,3,0.06504065,0,1
10950,0.109560122,0.227642276,0,0,0.142857143,5,0.097560976,0,1
9950,0.107901679,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10950,0.093197914,0.227642276,1,0,0.142857143,5,0.097560976,0,1
10800,0.092588858,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10500,0.079473578,0.227642276,0,0,0.142857143,3,0.040650407,0,1
10450,0.072502356,0.333333333,1,0,0.428571429,4,0.048780488,0,1
10600,0.070238972,0.227642276,1,0,0.142857143,3,0.040650407,0,1
10450,0.061724534,0.227642276,1,0,0.142857143,3,0.040650407,0,1
12950,0.042012519,0.227642276,0,0,0.142857143,5,0.105691057,0,1
11250,0.021843711,0.333333333,1,1,0.428571429,3,0.113821138,0,1
7500,0,0.170731707,1,0,1,3,0.422764228,1,0
8950,0.127568426,0.227642276,1,0,0.14,3,0.040650407,0,1
6950,0.843620756,0.024390244,1,0,1,4,0.162601626,1,0
7900,0.840534323,0.024390244,1,0,1,3,0.18699187,1,0
5950,0.800595887,0.138211382,0,0,0,4,0,0,1
7500,0.785595825,0.024390244,1,0,1,3,0.18699187,1,0
7500,0.755143025,0.024390244,1,0,1,5,0.227642276,1,0
6900,0.725035905,0.024390244,1,0,1,3,0.18699187,1,0
5751,0.719476212,0.024390244,0,0,1,4,0.162601626,1,0
6950,0.640821567,0.138211382,1,0,0,3,0.024390244,0,1
7950,0.639916214,0.333333333,1,0,0.428571429,5,0.081300813,0,1
7750,0.636965584,0.024390244,1,0,1,3,0.195121951,1,0
7950,0.635644591,0.024390244,1,0,1,5,0.219512195,1,0
8250,0.619689793,0.333333333,1,0,0.428571429,3,0.105691057,0,1
6250,0.613167132,0.170731707,1,0,1,5,0.219512195,1,0
9500,0.607553941,0.024390244,1,0,1,5,0.219512195,0,1
6900,0.594734958,0.024390244,1,0,1,5,0.219512195,1,0
8450,0.592590916,0.333333333,1,0,0.428571429,3,0.105691057,0,1
7350,0.576821304,0.024390244,1,0,1,3,0.18699187,1,0
8950,0.576129943,0.333333333,1,0,0.428571429,5,0.138211382,0,1
6900,0.575306894,0.024390244,0,0,1,3,0.18699187,1,0
8950,0.563989975,0.333333333,1,0,0.428571429,3,0.126829268,0,0
8750,0.563603142,0.333333333,0,0,0.428571429,3,0.105691057,0,1
7950,0.556940564,0.333333333,1,0,0.428571429,5,0.195121951,0,0
8950,0.550487862,0.024390244,1,0,1,3,0.195121951,1,0
8950,0.548989914,0.024390244,1,0,1,5,0.219512195,1,0
8950,0.546528998,0.024390244,1,0,1,5,0.219512195,1,0
7950,0.544825287,0.024390244,0,0,1,5,0.219512195,1,0
7750,0.536088626,0.333333333,0,0,0.428571429,3,0.081300813,0,1
7500,0.53497751,0.024390244,1,0,1,4,0.219512195,1,0
8950,0.52263178,0.264051396,1,0,1,5,0.219512195,1,0
9800,0.521808732,0.024390244,0,0,1,5,0.219512195,1,0
9450,0.520376627,0.333333333,1,0,0.428571429,5,0.138211382,0,1
8950,0.515121461,0.382113821,0,0,1,5,0.243902439,1,0
8750,0.514401294,0.024390244,1,0,1,3,0.18699187,1,0
10500,0.506170807,0.024390244,0,0,1,5,0.219512195,1,0
7995,0.500516463,0.138211382,0,0,0,5,0.081300813,0,1
10450,0.495471175,0.264051396,0,0,0.428571429,5,0.146341463,0,1
9950,0.493825077,0.024390244,0,0,1,4,0.162601626,1,0
9950,0.491936181,0.333333333,0,0,0.428571429,3,0.089430894,0,1
8950,0.491767456,0.333333333,1,0,0.428571429,5,0.113821138,0,1
7950,0.49089914,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10950,0.489022589,0.333333333,0,0,0.428571429,3,0.105691057,0,1
9950,0.485594591,0.024390244,1,0,1,5,0.243902439,1,0
8600,0.485409405,0.333333333,1,1,0.428571429,4,0.105691057,0,1
7250,0.483985531,0.138211382,0,0,0,3,0.024390244,0,1
6950,0.481479348,0.024390244,0,0,1,3,0.18699187,1,0
8000,0.477364104,0.138211382,0,0,0,5,0.073170732,0,1
9950,0.47619126,0.333333333,0,0,0.428571429,5,0.113821138,0,1
9450,0.474034873,0.333333333,1,0,0.428571429,4,0.128455285,0,0
7950,0.473541043,0.333333333,1,0,0.428571429,3,0.089430894,0,1
9450,0.473248861,0.333333333,0,0,0.428571429,3,0.177235772,0,0
9950,0.472615114,0.333333333,1,0,0.428571429,5,0.12195122,0,1
6950,0.470709756,0.170731707,0,0,1,3,0.422764228,1,0
8250,0.467899045,0.333333333,1,0,0.428571429,5,0.105691057,0,1
9950,0.465503973,0.138211382,1,0,0,3,0.032520325,0,1
8250,0.464306437,0.138211382,1,0,0,5,0.06504065,0,1
9950,0.4613805,0.333333333,1,0,0.428571429,5,0.113821138,0,1
10500,0.460903131,0.333333333,1,0,0.428571429,3,0.105691057,0,1
7950,0.460903131,0.024390244,0,0,1,4,0.219512195,1,0
9750,0.45995251,0.333333333,0,0,0.428571429,3,0.105691057,0,1
9250,0.456182947,0.333333333,1,0,0.428571429,5,0.113821138,0,1
9500,0.45385372,0.333333333,1,0,0.428571429,3,0.081300813,0,1
9950,0.45080844,0.333333333,1,0,0.428571429,5,0.12195122,0,1
7750,0.449503907,0.333333333,0,0,0.428571429,3,0.081300813,0,1
9500,0.449174688,0.333333333,0,0,0.428571429,5,0.12195122,0,1
9950,0.447705546,0.333333333,1,0,0.428571429,4,0.056910569,0,1
9750,0.439438022,0.333333333,0,1,0.428571429,3,0.081300813,0,1
9750,0.435972988,0.138211382,0,0,0,5,0.06504065,0,1
5950,0.432096428,0.138211382,1,0,0,3,0.024390244,0,1
8500,0.432096428,0.138211382,0,0,0,5,0.06504065,0,1
8495,0.429211643,0.333333333,1,0,0.428571429,5,0.138211382,0,1
9250,0.427981185,0.138211382,0,0,0,3,0.032520325,0,1
6900,0.427981185,0.138211382,1,0,0,3,0.024390244,0,1
8950,0.425750723,0.138211382,1,0,0,3,0.040650407,0,1
9500,0.425512039,0.333333333,1,0,0.428571429,5,0.12195122,0,1
9250,0.4230717,0.138211382,0,0,0,5,0.089430894,0,1
9895,0.421783629,0.333333333,0,0,0.428571429,5,0.146341463,0,1
9950,0.420985272,0.024390244,1,0,1,5,0.219512195,1,0
7950,0.420186914,0.333333333,0,0,0.428571429,3,0.081300813,0,1
8750,0.419293907,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8250,0.418890613,0.024390244,0,0,1,3,0.18699187,1,0
8950,0.417565504,0.333333333,1,0,0.428571429,3,0.105691057,0,1
8950,0.415639571,0.333333333,0,0,0.428571429,5,0.12195122,0,1
8950,0.414598414,0.333333333,1,0,0.428571429,5,0.113821138,0,1
8950,0.413783596,0.333333333,1,0,0.428571429,5,0.12195122,0,1
9450,0.410618974,0.333333333,1,0,0.428571429,5,0.138211382,0,1
8950,0.405997556,0.138211382,1,0,0,3,0.032520325,0,1
9250,0.405347347,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8750,0.404487261,0.138211382,0,0,0,4,0,0,1
9950,0.40184116,0.333333333,1,0,0.428571429,3,0.105691057,0,1
9950,0.400923461,0.333333333,1,0,0.428571429,5,0.12195122,0,1
9900,0.399886419,0.138211382,0,0,0,3,0.024390244,0,1
8950,0.399363783,0.138211382,1,0,0,4,0,0,1
8950,0.395059239,0.333333333,1,0,0.428571429,3,0.081300813,0,1
12250,0.395059239,0.024390244,1,0,1,4,0.162601626,0,1
9250,0.394030428,0.333333333,1,0,0.428571429,5,0.113821138,0,1
10250,0.391548936,0.333333333,1,0,0.428571429,3,0.081300813,0,1
8950,0.390943996,0.333333333,0,0,0.428571429,3,0.081300813,0,1
7999,0.390943996,0.333333333,1,0,0.428571429,3,0.081300813,0,1
9900,0.38932259,0.333333333,0,0,0.428571429,3,0.105691057,0,1
8250,0.388902835,0.138211382,1,0,0,4,0,0,1
10500,0.384474833,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8450,0.384392528,0.138211382,0,0,0,3,0.024390244,0,1
9900,0.383931621,0.333333333,1,0,0.428571429,5,0.146341463,0,1
10500,0.383116803,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8500,0.38239252,0.024390244,1,0,1,4,0.162601626,1,0
9500,0.380647657,0.333333333,1,0,0.428571429,3,0.081300813,0,1
9450,0.379528311,0.333333333,0,0,0.428571429,3,0.105691057,0,1
9900,0.37656122,0.024390244,0,0,1,3,0.18699187,1,0
8250,0.375853399,0.333333333,1,0,0.428571429,3,0.081300813,0,1
8750,0.375495372,0.138211382,1,0,0,3,0.024390244,0,1
9500,0.374483023,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8450,0.373359561,0.333333333,0,0,0.428571429,3,0.081300813,0,1
8490,0.370367779,0.333333333,0,0,0.428571429,3,0.081300813,0,1
8750,0.368622916,0.333333333,0,0,0.428571429,4,0.056910569,0,1
9750,0.366849246,0.138211382,1,0,0,3,0.040650407,0,1
9950,0.366252536,0.333333333,1,0,0.428571429,5,0.138211382,0,1
8500,0.365458294,0.333333333,0,0,0.428571429,3,0.081300813,0,1
8450,0.364956234,0.333333333,0,0,0.428571429,5,0.113821138,0,1
7900,0.36488216,0.333333333,1,0,0.428571429,4,0.06504065,0,1
8750,0.36411261,0.333333333,1,0,0.428571429,3,0.081300813,0,1
7950,0.362659929,0.138211382,0,0,0,3,0.024390244,0,1
6900,0.362137293,0.138211382,0,0,0,3,0.032520325,0,1
8150,0.361400664,0.138211382,1,0,0,3,0.024390244,0,1
10995,0.360713419,0.138211382,1,1,0,5,0.105691057,0,1
8900,0.357561142,0.333333333,1,0,0.428571429,3,0.081300813,0,1
9500,0.357491183,0.138211382,1,0,0,5,0.06504065,0,1
8950,0.35684509,0.333333333,1,0,0.428571429,4,0.056910569,0,1
11500,0.353450014,0.333333333,1,0,0.428571429,3,0.105691057,0,1
10450,0.349791563,0.333333333,1,0,0.428571429,3,0.081300813,0,1
10500,0.349791563,0.138211382,1,0,0,3,0.040650407,0,1
9250,0.349692797,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10950,0.347972625,0.333333333,1,0,0.428571429,5,0.195121951,0,1
10450,0.347935588,0.333333333,1,0,0.428571429,5,0.12195122,0,1
9250,0.347659867,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8750,0.345297717,0.333333333,1,0,0.428571429,5,0.113821138,0,1
8750,0.343865613,0.138211382,0,0,0,3,0.024390244,0,1
9800,0.341561076,0.308943089,1,1,0.428571429,5,0.162601626,0,1
8250,0.340421154,0.138211382,0,0,0,3,0.024390244,0,1
10450,0.339178351,0.333333333,1,0,0.428571429,3,0.105691057,0,1
9750,0.338491105,0.333333333,0,0,0.428571429,5,0.081300813,0,1
8950,0.337919086,0.333333333,1,0,0.428571429,3,0.089430894,0,1
7450,0.337445833,0.138211382,1,0,0,3,0.024390244,0,1
8450,0.3373018,0.138211382,1,0,0,5,0.056910569,0,1
8250,0.334359401,0.333333333,0,0,0.428571429,3,0.081300813,0,1
10950,0.334120717,0.333333333,1,0,0.428571429,3,0.105691057,0,1
8950,0.334030181,0.333333333,1,0,0.428571429,4,0.06504065,0,1
8750,0.333672155,0.138211382,0,0,0,3,0.024390244,0,1
10450,0.33215363,0.333333333,1,0,0.428571429,5,0.12195122,0,1
10950,0.331149511,0.333333333,0,0,0.428571429,5,0.138211382,0,1
8450,0.331021938,0.333333333,1,0,0.428571429,4,0.056910569,0,1
9950,0.330984901,0.333333333,1,0,0.428571429,3,0.105691057,0,1
9950,0.33096844,0.333333333,1,0,0.428571429,3,0.089430894,0,1
8750,0.330305886,0.138211382,0,0,0,3,0.024390244,0,1
9950,0.329844979,0.333333333,0,0,0.428571429,5,0.113821138,0,1
9500,0.329713291,0.333333333,0,0,0.428571429,5,0.113821138,0,1
8250,0.329569257,0.333333333,1,0,0.428571429,4,0.056910569,0,1
10950,0.329215347,0.333333333,1,0,0.428571429,5,0.12195122,0,1
7950,0.329215347,0.138211382,0,0,0,5,0.024390244,0,1
8250,0.329215347,0.138211382,1,0,0,2,0.024390244,0,1
9895,0.328630982,0.333333333,1,0,0.428571429,4,0.06504065,0,1
9130,0.328235919,0.138211382,1,0,0,3,0.024390244,0,1
10950,0.327816164,0.138211382,0,1,0,5,0.105691057,0,1
10500,0.32571739,0.333333333,1,0,0.428571429,5,0.12195122,0,1
8900,0.325100103,0.333333333,1,0,0.428571429,3,0.081300813,0,1
9500,0.324914917,0.138211382,1,0,0,5,0.073170732,0,1
10950,0.324071292,0.170731707,1,0,0.964285714,5,0.25203252,1,0
7950,0.323128902,0.138211382,0,0,0,3,0.024390244,0,1
7950,0.322449887,0.138211382,1,0,0,3,0.024390244,0,1
7950,0.321297619,0.138211382,1,0,0,3,0.024390244,0,1
